ball_event_id,innings_id,over_number,ball_number,striker_id,batter_name,bowler_id,runs_off_bat,extras,phase,current_run_rate,required_run_rate,pressure_index,expected_runs,expected_wicket_probability,shot_risk_score,batter_control_score,target_is_wicket,shot_type,shot_zone,ball_impact_score,batting_form_index,innings_batting_form_index
156,2,4,3,26,Lakshya Goyal,10,1,0,powerplay,12.44,9.74,0.377,1.293,0.036,0.563,0.602,0,flick,point_inside,0.5732499999999999,0.5397674375,0.5397674375
157,2,4,4,27,Pranav Joshi,10,2,0,powerplay,12.43,9.72,0.381,1.428,0.043,0.707,0.48,0,on_drive,third_point,0.56391,0.5282141654167744,0.5282141654167744
158,2,4,5,27,Pranav Joshi,10,4,0,powerplay,12.83,9.56,0.383,1.427,0.043,0.858,0.61,0,slog,fine_leg,0.7249899999999999,0.5577305406042582,0.5577305406042582
159,2,4,6,27,Pranav Joshi,10,4,0,powerplay,13.2,9.4,0.381,1.428,0.043,0.857,0.544,0,paddle_sweep,cover_point_inside,0.69503,0.5783254595136195,0.5783254595136195
160,2,5,1,26,Lakshya Goyal,12,2,0,powerplay,13.16,9.37,0.38,1.52,0.014,0.564,0.59,0,square_cut,square_leg_inside,0.62397,0.552397821875,0.552397821875
161,2,5,2,26,Lakshya Goyal,12,1,0,powerplay,12.94,9.41,0.382,1.519,0.014,0.565,0.585,0,clip,cover_point_inside,0.565375,0.55434439859375,0.55434439859375
162,2,5,3,27,Pranav Joshi,12,0,0,powerplay,12.55,9.52,0.386,1.654,0.022,0.709,0.572,0,slog,mid_on_area,0.43687999999999994,0.5571086405865765,0.5571086405865765
163,2,5,4,27,Pranav Joshi,12,1,0,powerplay,12.35,9.56,0.391,1.652,0.022,0.712,0.707,0,cover_drive,long_off,0.610595,0.56513159449859,0.56513159449859
164,2,5,5,26,Lakshya Goyal,12,4,0,powerplay,12.69,9.39,0.395,1.514,0.015,0.721,0.668,0,slog,point_inside,0.7609700000000001,0.5853382388046875,0.5853382388046875
165,2,5,6,26,Lakshya Goyal,12,1,0,powerplay,12.5,9.43,0.393,1.514,0.015,0.57,0.622,0,hook,mid_on_inside,0.5818599999999999,0.5848165029839844,0.5848165029839844
166,2,6,1,26,Lakshya Goyal,7,1,0,middle,12.32,9.47,0.397,1.179,0.047,0.572,0.525,0,scoop,fine_leg,0.537585,0.5777317775363867,0.5777317775363867
167,2,6,2,27,Pranav Joshi,7,0,0,middle,12.0,9.59,0.401,1.314,0.054,0.716,0.49,1,sweep,silly_point,0.10467799999999998,0.4960635553238014,0.4960635553238014
168,2,6,3,17,Advik Agarwal,7,1,0,middle,11.85,9.63,0.434,1.34,0.064,0.802,0.415,0,reverse_sweep,long_on,0.47143500000000005,0.49571525,0.49571525
170,2,6,4,26,Lakshya Goyal,7,1,0,middle,11.85,9.6,0.436,1.163,0.048,0.589,0.45,0,clip,mid_on_area,0.50227,0.5664125109059287,0.5664125109059287
171,2,6,5,17,Advik Agarwal,7,2,0,middle,11.85,9.57,0.44,1.337,0.064,0.805,0.445,0,clip,straight_inside,0.541125,0.5025267124999999,0.5025267124999999
172,2,6,6,17,Advik Agarwal,7,0,0,middle,11.57,9.69,0.442,1.336,0.065,0.806,0.542,0,cover_drive,deep_square_leg,0.41644000000000003,0.48961370562499995,0.48961370562499995
173,2,7,1,26,Lakshya Goyal,9,0,0,middle,11.3,9.82,0.448,1.196,0.045,0.594,0.528,0,ramp,third_point,0.42491,0.5451871342700394,0.5451871342700394
174,2,7,2,26,Lakshya Goyal,9,0,0,middle,11.05,9.95,0.454,1.194,0.046,0.597,0.439,0,straight_drive,silly_point,0.384205,0.5210398141295335,0.5210398141295335
175,2,7,3,26,Lakshya Goyal,9,1,0,middle,10.93,10.0,0.461,1.191,0.046,0.6,0.461,0,square_cut,fine_leg,0.506505,0.5188595920101035,0.5188595920101035
176,2,7,4,17,Advik Agarwal,9,1,0,middle,10.83,10.05,0.465,1.365,0.062,0.816,0.554,0,hook,silly_mid_wicket,0.5337000000000001,0.49622664978125,0.49622664978125
177,2,7,5,26,Lakshya Goyal,9,1,0,middle,10.72,10.11,0.469,1.187,0.046,0.604,0.516,0,reverse_sweep,long_off,0.53125,0.5207181532085879,0.5207181532085879
178,2,7,6,17,Advik Agarwal,9,1,0,middle,10.62,10.17,0.474,1.361,0.062,0.82,0.574,0,cover_drive,square_leg_inside,0.54252,0.5031706523140624,0.5031706523140624
179,2,8,1,17,Advik Agarwal,14,0,0,middle,10.41,10.31,0.479,1.359,0.063,0.823,0.541,0,square_cut,deep_extra_cover,0.414795,0.48991430446695305,0.48991430446695305
181,2,8,2,17,Advik Agarwal,14,0,0,middle,10.32,10.37,0.483,1.357,0.063,0.824,0.459,0,lofted_drive,long_off,0.37741500000000006,0.47303940879691014,0.47303940879691014
182,2,8,3,17,Advik Agarwal,14,0,0,middle,10.12,10.52,0.49,1.354,0.063,0.828,0.513,0,cut,mid_on_area,0.4017050000000001,0.46233924747737365,0.46233924747737365
183,2,8,4,17,Advik Agarwal,14,2,0,middle,10.15,10.5,0.497,1.351,0.063,0.831,0.553,0,pull,long_off,0.588445,0.4812551103557676,0.4812551103557676
184,2,8,5,17,Advik Agarwal,14,1,0,middle,10.08,10.57,0.499,1.35,0.064,0.832,0.421,0,reverse_sweep,cover_inside,0.47206499999999996,0.4798765938024025,0.4798765938024025
185,2,8,6,26,Lakshya Goyal,14,0,0,middle,9.89,10.73,0.504,1.173,0.048,0.62,0.478,0,upper_cut,deep_extra_cover,0.4003399999999999,0.5026614302272997,0.5026614302272997
186,2,9,1,17,Advik Agarwal,8,1,0,middle,9.82,10.8,0.512,1.402,0.059,0.838,0.475,0,hook,mid_on_inside,0.4962150000000001,0.48232735473204214,0.48232735473204214
187,2,9,2,26,Lakshya Goyal,8,1,0,middle,9.75,10.88,0.516,1.225,0.043,0.625,0.583,1,ramp,long_on,0.16109275,0.4514261281932047,0.4514261281932047
188,2,9,3,17,Advik Agarwal,8,2,0,middle,9.79,10.86,0.548,1.387,0.06,0.854,0.477,0,lofted,silly_mid_wicket,0.552255,0.49281650152223583,0.49281650152223583
189,2,9,4,17,Advik Agarwal,8,1,0,middle,9.72,10.94,0.55,1.386,0.06,0.855,0.57,0,glance,long_off,0.53825,0.49963152629390045,0.49963152629390045
190,2,9,5,19,Tanush Chaturvedi,8,0,0,middle,9.56,11.11,0.555,1.222,0.049,0.671,0.584,0,defence,straight_inside,0.44499999999999995,0.49175,0.49175
191,2,9,6,19,Tanush Chaturvedi,8,1,0,middle,9.5,11.2,0.563,1.218,0.049,0.675,0.554,0,ramp,silly_mid_wicket,0.54357,0.49952300000000005,0.49952300000000005
192,2,10,1,19,Tanush Chaturvedi,10,0,0,middle,9.34,11.39,0.568,1.226,0.048,0.677,0.581,0,cover_drive,cover_point_inside,0.443215,0.49107680000000004,0.49107680000000004
193,2,10,2,19,Tanush Chaturvedi,10,1,0,middle,9.29,11.48,0.576,1.222,0.049,0.681,0.561,0,sweep,short_leg,0.546335,0.49936553,0.49936553
194,2,10,3,17,Advik Agarwal,10,0,0,middle,9.14,11.68,0.582,1.382,0.061,0.869,0.57,1,defence,square_leg_inside,0.11366949999999999,0.44173722234981533,0.44173722234981533
195,2,10,4,21,Kiaan Bansal,10,1,0,middle,9.09,11.79,0.616,1.09,0.055,0.634,0.531,0,on_drive,mid_on_inside,0.5359750000000001,0.50539625,0.50539625
196,2,10,5,19,Tanush Chaturvedi,10,1,0,middle,9.05,11.89,0.622,1.203,0.051,0.701,0.48,0,lofted,deep_extra_cover,0.50808,0.5006727005,0.5006727005
197,2,10,6,21,Kiaan Bansal,10,1,0,middle,9.0,12.0,0.628,1.085,0.056,0.64,0.477,0,scoop,mid_on_inside,0.510985,0.5062345625,0.5062345625
198,2,11,1,21,Kiaan Bansal,12,1,0,middle,8.96,12.11,0.634,1.311,0.034,0.642,0.599,0,flick,third_point,0.566355,0.515252628125,0.515252628125
199,2,11,2,19,Tanush Chaturvedi,12,1,0,middle,8.91,12.23,0.64,1.424,0.03,0.709,0.64,0,clip,silly_mid_on,0.5803200000000001,0.512619795425,0.512619795425
200,2,11,3,21,Kiaan Bansal,12,1,0,middle,8.87,12.35,0.646,1.306,0.035,0.648,0.617,0,square_cut,square_leg_inside,0.574125,0.5240834839062499,0.5240834839062499
201,2,11,4,19,Tanush Chaturvedi,12,1,0,middle,8.83,12.48,0.652,1.419,0.03,0.715,0.704,0,scoop,deep_extra_cover,0.617675,0.52837807611125,0.52837807611125
202,2,11,5,21,Kiaan Bansal,12,1,0,middle,8.79,12.61,0.659,1.301,0.035,0.654,0.571,0,defence,third_point,0.5604325,0.5295358363203124,0.5295358363203124
203,2,11,6,19,Tanush Chaturvedi,12,2,0,middle,8.83,12.62,0.665,1.413,0.031,0.721,0.633,0,defence,deep_cover,0.6417925,0.5453902396945625,0.5453902396945625
204,2,12,1,21,Kiaan Bansal,7,1,0,middle,8.79,12.77,0.669,0.963,0.067,0.658,0.354,0,lofted_drive,square_leg_inside,0.45979000000000003,0.5190739608722655,0.5190739608722655
205,2,12,2,19,Tanush Chaturvedi,7,0,0,middle,8.68,13.04,0.676,1.075,0.063,0.726,0.422,0,straight_drive,point_inside,0.37173,0.5193412037403781,0.5193412037403781
206,2,12,3,19,Tanush Chaturvedi,7,0,0,middle,8.56,13.33,0.686,1.071,0.064,0.73,0.423,0,lofted_drive,square_leg_inside,0.3719125,0.49722689817932136,0.49722689817932136
207,2,12,4,19,Tanush Chaturvedi,7,1,0,middle,8.53,13.5,0.697,1.067,0.064,0.735,0.532,0,cut,fine_leg,0.536725,0.5031516134524232,0.5031516134524232
208,2,12,5,21,Kiaan Bansal,7,0,0,middle,8.42,13.81,0.705,0.948,0.069,0.674,0.45,0,reverse_sweep,deep_cover,0.38832,0.4994608667414257,0.4994608667414257
209,2,12,6,21,Kiaan Bansal,7,2,0,middle,8.46,13.86,0.717,0.943,0.07,0.68,0.388,0,glance,silly_mid_wicket,0.53135,0.5042442367302118,0.5042442367302118
210,2,13,1,19,Tanush Chaturvedi,9,1,0,middle,8.43,14.05,0.721,1.095,0.062,0.746,0.534,0,pull,third_point,0.53688,0.5082108714345598,0.5082108714345598
211,2,13,2,21,Kiaan Bansal,9,0,0,middle,8.32,14.4,0.728,0.977,0.066,0.685,0.391,0,clip,third_point,0.36026250000000004,0.48264697622068004,0.48264697622068004
212,2,13,3,21,Kiaan Bansal,9,1,0,middle,8.3,14.62,0.731,0.975,0.067,0.686,0.456,0,upper_cut,point_inside,0.505005,0.48600067978757805,0.48600067978757805
213,2,13,4,19,Tanush Chaturvedi,9,0,0,middle,8.2,15.0,0.734,1.089,0.062,0.752,0.572,0,glance,short_leg,0.4392849999999999,0.4978719907193758,0.4978719907193758
214,2,13,5,19,Tanush Chaturvedi,9,2,0,middle,8.24,15.08,0.736,1.088,0.062,0.753,0.465,0,lofted_drive,third_point,0.5618525000000001,0.5074690671114694,0.5074690671114694
215,2,13,6,19,Tanush Chaturvedi,9,2,0,middle,8.29,15.17,0.739,1.087,0.062,0.754,0.579,0,glance,mid_on_inside,0.6145075,0.5235248320447491,0.5235248320447491
216,2,14,1,21,Kiaan Bansal,14,0,0,middle,8.19,15.6,0.742,0.971,0.067,0.691,0.379,0,slog,long_off,0.3542925,0.4662444528194413,0.4662444528194413
217,2,14,2,21,Kiaan Bansal,14,0,0,middle,8.09,16.06,0.745,0.969,0.067,0.692,0.403,0,slog,straight_inside,0.3653225,0.45110615989652514,0.45110615989652514
218,2,14,3,21,Kiaan Bansal,14,1,0,middle,8.07,16.36,0.748,0.968,0.067,0.694,0.411,0,glance,square_leg_inside,0.4836325,0.45598511091204635,0.45598511091204635
219,2,14,4,19,Tanush Chaturvedi,14,0,0,middle,7.98,16.88,0.751,1.082,0.063,0.759,0.575,0,flick,third_point,0.4401824999999999,0.5110234822380367,0.5110234822380367
220,2,14,5,19,Tanush Chaturvedi,14,1,0,middle,7.96,17.23,0.753,1.081,0.063,0.76,0.492,0,defence,deep_square_leg,0.516475,0.5118412099023312,0.5118412099023312
221,2,14,6,21,Kiaan Bansal,14,1,0,middle,7.93,17.6,0.756,0.965,0.068,0.697,0.37,0,lofted_drive,mid_on_inside,0.46446,0.4572563442752394,0.4572563442752394
222,2,15,1,21,Kiaan Bansal,8,0,0,death,7.85,18.21,0.759,1.021,0.08,0.699,0.43,0,scoop,mid_off,0.37732,0.44526589263395355,0.44526589263395355
223,2,15,2,21,Kiaan Bansal,8,4,0,death,8.02,18.0,0.762,1.019,0.081,0.85,0.407,0,reverse_sweep,cover_inside,0.6429875,0.47492413373886055,0.47492413373886055
224,2,15,3,21,Kiaan Bansal,8,0,2,death,8.06,18.22,0.765,1.018,0.081,0.701,0.401,0,square_cut,mid_off,0.3637675,0.45825063867803145,0.45825063867803145
225,2,15,4,21,Kiaan Bansal,8,2,0,death,8.11,18.46,0.768,1.017,0.081,0.703,0.458,0,ramp,square_leg_inside,0.562115,0.4738302928763267,0.4738302928763267
226,2,15,5,21,Kiaan Bansal,8,0,0,death,8.02,19.2,0.77,1.016,0.081,0.704,0.468,0,upper_cut,long_on,0.39454500000000003,0.46193749894487773,0.46193749894487773
227,2,15,6,21,Kiaan Bansal,8,0,0,death,7.94,20.0,0.773,1.015,0.081,0.705,0.414,0,ramp,cover_inside,0.36950000000000005,0.4480718741031461,0.4480718741031461
228,2,16,1,19,Tanush Chaturvedi,12,3,0,death,8.04,20.09,0.776,1.367,0.054,0.771,0.685,0,late_cut,silly_point,0.7005925,0.5401539034169814,0.5401539034169814
229,2,16,2,21,Kiaan Bansal,12,6,0,death,8.33,19.36,0.779,1.25,0.059,0.858,0.584,0,sweep,fine_leg,0.76254,0.4952420929876742,0.4952420929876742
230,2,16,3,21,Kiaan Bansal,12,6,0,death,8.61,18.57,0.782,1.249,0.059,0.859,0.624,0,on_drive,silly_point,0.7809699999999999,0.538101279039523,0.538101279039523
231,2,16,4,21,Kiaan Bansal,12,0,0,death,8.52,19.5,0.785,1.248,0.059,0.71,0.532,0,lofted_drive,square_leg_inside,0.423725,0.5209448371835945,0.5209448371835945
232,2,16,5,21,Kiaan Bansal,12,0,0,death,8.44,20.53,0.787,1.247,0.059,0.711,0.622,0,lofted,square_leg_inside,0.46528,0.5125951116060554,0.5125951116060554
233,2,16,6,21,Kiaan Bansal,12,0,0,death,8.35,21.67,0.79,1.246,0.059,0.713,0.646,0,cut,fine_leg,0.47624,0.5071418448651471,0.5071418448651471
234,2,17,1,19,Tanush Chaturvedi,12,0,2,death,8.39,22.24,0.793,1.36,0.055,0.778,0.621,0,lofted_drive,deep_extra_cover,0.4601275,0.5281499429044343,0.5281499429044343
235,2,17,2,19,Tanush Chaturvedi,12,1,0,death,8.37,23.25,0.796,1.358,0.055,0.78,0.688,0,late_cut,third_point,0.605725,0.5397862014687691,0.5397862014687691
236,2,17,3,21,Kiaan Bansal,12,4,0,death,8.51,23.2,0.799,1.242,0.059,0.867,0.497,0,straight_drive,long_off,0.6834224999999999,0.533583943135375,0.533583943135375
237,2,17,4,21,Kiaan Bansal,12,1,0,death,8.49,24.43,0.802,1.241,0.06,0.718,0.577,0,upper_cut,short_leg,0.5587275,0.5373554766650688,0.5373554766650688
238,2,17,5,19,Tanush Chaturvedi,12,2,0,death,8.52,25.38,0.804,1.355,0.055,0.783,0.548,0,scoop,point_inside,0.59814,0.5485392712484537,0.5485392712484537
239,2,17,6,19,Tanush Chaturvedi,12,4,0,death,8.67,25.5,0.807,1.354,0.055,0.935,0.623,0,paddle_sweep,straight_inside,0.7369375,0.5767990055611857,0.5767990055611857
240,2,18,1,21,Kiaan Bansal,14,2,0,death,8.7,26.73,0.81,0.942,0.088,0.722,0.38,0,upper_cut,straight_inside,0.52471,0.5354586551653084,0.5354586551653084
241,2,18,2,21,Kiaan Bansal,14,0,2,death,8.73,28.2,0.813,0.941,0.088,0.723,0.501,0,glance,third_point,0.40847750000000005,0.5164114818905122,0.5164114818905122
242,2,18,3,21,Kiaan Bansal,14,0,0,death,8.65,31.33,0.816,0.94,0.088,0.724,0.375,0,straight_drive,silly_mid_on,0.35013250000000007,0.4914696346069354,0.4914696346069354
243,2,18,4,21,Kiaan Bansal,14,1,0,death,8.62,34.5,0.819,0.938,0.089,0.726,0.457,1,hook,deep_cover,0.140933625,0.43888923316589507,0.43888923316589507
244,2,18,5,19,Tanush Chaturvedi,14,4,0,death,8.76,36.0,0.847,1.042,0.085,0.953,0.507,0,slog,long_off,0.6820275000000001,0.5925832797270079,0.5925832797270079
245,2,18,6,19,Tanush Chaturvedi,14,1,0,death,8.74,41.0,0.85,1.04,0.085,0.804,0.518,0,straight_drive,point_inside,0.52542,0.5825087877679567,0.5825087877679567
246,2,19,1,19,Tanush Chaturvedi,9,0,0,death,8.66,49.2,0.853,1.039,0.085,0.805,0.424,0,straight_drive,point_inside,0.36712500000000003,0.5502012196027631,0.5502012196027631
247,2,19,2,19,Tanush Chaturvedi,9,0,0,death,8.59,61.5,0.856,1.038,0.086,0.807,0.532,0,paddle_sweep,deep_square_leg,0.41693500000000006,0.5302112866623487,0.5302112866623487
248,2,19,3,19,Tanush Chaturvedi,9,0,0,death,8.51,82.0,0.859,1.037,0.086,0.808,0.537,0,sweep,mid_on_area,0.4191775,0.5135562186629964,0.5135562186629964
249,2,19,4,19,Tanush Chaturvedi,9,0,0,death,8.44,123.0,0.862,1.035,0.086,0.809,0.571,0,clip,silly_mid_on,0.43483249999999996,0.5017476608635469,0.5017476608635469
250,2,19,5,19,Tanush Chaturvedi,9,2,0,death,8.47,234.0,0.864,1.035,0.086,0.81,0.556,0,scoop,silly_mid_wicket,0.5999500000000001,0.5164780117340149,0.5164780117340149
252,2,19,6,19,Tanush Chaturvedi,9,0,1,death,8.5,222.0,0.867,1.033,0.086,0.812,0.464,0,pull,deep_extra_cover,0.385135,0.4967765599739126,0.4967765599739126
253,3,0,1,36,Ayaan Qureshi,7,0,0,powerplay,0.0,0.0,0.0,1.334,0.029,0.379,0.447,0,straight_drive,cover_inside,0.40086625,0.4851299375,0.4851299375
255,3,0,2,36,Ayaan Qureshi,7,1,0,powerplay,6.0,0.0,0.003,1.332,0.029,0.38,0.426,0,cover_drive,short_leg,0.502695,0.487764696875,0.487764696875
256,3,0,3,31,Dhruv Patel,7,1,0,powerplay,6.0,0.0,0.006,1.495,0.037,0.596,0.505,0,clip,mid_on_area,0.52322375,0.5034835625,0.5034835625
257,3,0,4,36,Ayaan Qureshi,7,0,0,powerplay,4.5,0.0,0.009,1.33,0.029,0.383,0.555,0,cut,mid_on_inside,0.44932125,0.48199817984375004,0.48199817984375004
258,3,0,5,36,Ayaan Qureshi,7,2,0,powerplay,6.0,0.0,0.011,1.329,0.029,0.384,0.555,0,cover_drive,cover_inside,0.6163137499999999,0.5021455153671875,0.5021455153671875
259,3,0,6,36,Ayaan Qureshi,7,0,0,powerplay,5.0,0.0,0.014,1.328,0.029,0.385,0.504,0,defence,fine_leg,0.42616750000000003,0.49074881306210943,0.49074881306210943
260,3,1,1,31,Dhruv Patel,9,3,0,powerplay,6.86,0.0,0.017,1.529,0.034,0.601,0.527,0,upper_cut,silly_point,0.62561375,0.5218030906250001,0.5218030906250001
261,3,1,2,36,Ayaan Qureshi,9,1,0,powerplay,6.75,0.0,0.02,1.363,0.026,0.388,0.464,0,on_drive,cover_inside,0.5192825,0.495028866102793,0.495028866102793
263,3,1,3,31,Dhruv Patel,9,1,0,powerplay,7.33,0.0,0.023,1.526,0.034,0.603,0.516,0,glance,deep_extra_cover,0.5276975,0.5226872520312501,0.5226872520312501
264,3,1,4,36,Ayaan Qureshi,9,0,0,powerplay,6.6,0.0,0.026,1.361,0.026,0.39,0.475,0,drive,cover_inside,0.41273125,0.48268422368737407,0.48268422368737407
265,3,1,5,36,Ayaan Qureshi,9,0,0,powerplay,6.0,0.0,0.028,1.36,0.026,0.391,0.479,0,late_cut,deep_square_leg,0.41446625000000004,0.47245152763426795,0.47245152763426795
267,3,1,6,36,Ayaan Qureshi,9,0,0,powerplay,6.0,0.0,0.031,1.359,0.026,0.393,0.436,0,ramp,silly_point,0.39492249999999995,0.46082217348912774,0.46082217348912774
268,3,2,1,31,Dhruv Patel,14,0,0,powerplay,5.54,0.0,0.034,1.521,0.035,0.608,0.471,0,upper_cut,silly_mid_wicket,0.39566625,0.5036341017265626,0.5036341017265626
269,3,2,2,31,Dhruv Patel,14,0,0,powerplay,5.14,0.0,0.037,1.52,0.035,0.61,0.435,0,defence,point_inside,0.37928125,0.4849811739675783,0.4849811739675783
270,3,2,3,31,Dhruv Patel,14,0,0,powerplay,4.8,0.0,0.04,1.519,0.035,0.611,0.477,0,slog,silly_mid_on,0.39816375000000004,0.47195856037244155,0.47195856037244155
271,3,2,4,31,Dhruv Patel,14,1,0,powerplay,4.88,0.0,0.043,1.518,0.035,0.612,0.464,0,pull,long_off,0.5036025,0.4767051513165753,0.4767051513165753
272,3,2,5,36,Ayaan Qureshi,14,1,0,powerplay,4.94,0.0,0.045,1.353,0.027,0.399,0.464,0,lofted,fine_leg,0.5185124999999999,0.4694757224657585,0.4694757224657585
273,3,2,6,31,Dhruv Patel,14,0,0,powerplay,4.67,0.0,0.048,1.516,0.035,0.614,0.503,0,straight_drive,cover_inside,0.40968625000000003,0.46665231611908903,0.46665231611908903
274,3,3,1,36,Ayaan Qureshi,8,0,0,powerplay,4.42,0.0,0.051,1.407,0.022,0.402,0.512,0,clip,straight_inside,0.4285875,0.46334248909589476,0.46334248909589476
275,3,3,2,36,Ayaan Qureshi,8,1,0,powerplay,4.5,0.0,0.054,1.406,0.022,0.403,0.6,0,late_cut,deep_square_leg,0.5796025,0.48078149073151055,0.48078149073151055
276,3,3,3,31,Dhruv Patel,8,0,0,powerplay,4.29,0.0,0.057,1.569,0.03,0.619,0.55,0,pull,third_point,0.43054499999999996,0.46123621870122566,0.46123621870122566
277,3,3,4,31,Dhruv Patel,8,2,0,powerplay,4.64,0.0,0.059,1.568,0.03,0.619,0.445,0,straight_drive,cover_inside,0.55022625,0.47458472339604185,0.47458472339604185
278,3,3,5,31,Dhruv Patel,8,2,0,powerplay,4.96,0.0,0.062,1.567,0.03,0.621,0.466,0,upper_cut,deep_cover,0.5595625,0.48733138988663555,0.48733138988663555
279,3,3,6,31,Dhruv Patel,8,1,0,powerplay,5.0,0.0,0.065,1.566,0.031,0.622,0.546,0,pull,long_off,0.5399050000000001,0.4952174314036402,0.4952174314036402
280,3,4,1,31,Dhruv Patel,10,0,0,powerplay,4.8,0.0,0.068,1.574,0.03,0.623,0.582,0,hook,fine_leg,0.444705,0.4876405666930942,0.4876405666930942
281,3,4,2,31,Dhruv Patel,10,0,0,powerplay,4.62,0.0,0.071,1.573,0.03,0.625,0.498,0,pull,deep_extra_cover,0.40666,0.4754934816891301,0.4754934816891301
282,3,4,3,31,Dhruv Patel,10,1,0,powerplay,4.67,0.0,0.074,1.571,0.03,0.626,0.523,0,hook,cover_point_inside,0.52924625,0.4835563969357606,0.4835563969357606
283,3,4,4,36,Ayaan Qureshi,10,1,0,powerplay,4.71,0.0,0.077,1.406,0.022,0.413,0.476,0,on_drive,mid_on_inside,0.5229475,0.48710639212178397,0.48710639212178397
284,3,4,5,31,Dhruv Patel,10,0,0,powerplay,4.55,0.0,0.079,1.569,0.03,0.628,0.547,0,sweep,mid_off,0.42856125,0.4753071248953965,0.4753071248953965
285,3,4,6,31,Dhruv Patel,10,1,0,powerplay,4.6,0.0,0.082,1.568,0.03,0.63,0.584,0,drive,third_point,0.5564925000000001,0.48748493116108704,0.48748493116108704
286,3,5,1,31,Dhruv Patel,12,1,0,powerplay,4.65,0.0,0.085,1.795,0.009,0.631,0.668,0,straight_drive,mid_off,0.5943275,0.503511316486924,0.503511316486924
287,3,5,2,36,Ayaan Qureshi,12,0,0,powerplay,4.5,0.0,0.088,1.63,0.006,0.418,0.667,0,square_cut,mid_off,0.4974112500000001,0.4886521208035164,0.4886521208035164
288,3,5,3,36,Ayaan Qureshi,12,0,0,powerplay,4.36,0.0,0.091,1.629,0.006,0.42,0.711,0,cover_drive,point_inside,0.51712625,0.49292324018298894,0.49292324018298894
289,3,5,4,36,Ayaan Qureshi,12,1,0,powerplay,4.41,0.0,0.094,1.627,0.006,0.421,0.646,0,hook,mid_on_area,0.5991,0.5088497541555406,0.5088497541555406
290,3,5,5,31,Dhruv Patel,12,4,0,powerplay,4.97,0.0,0.096,1.791,0.009,0.786,0.573,0,on_drive,straight_inside,0.70767125,0.5341353065138854,0.5341353065138854
291,3,5,6,31,Dhruv Patel,12,1,0,powerplay,5.0,0.0,0.099,1.789,0.009,0.637,0.541,0,defence,mid_off,0.53659875,0.5345048230368026,0.5345048230368026
292,3,6,1,31,Dhruv Patel,7,0,0,middle,4.86,0.0,0.102,1.455,0.041,0.639,0.49,0,drive,long_on,0.4020699999999999,0.5146395995812822,0.5146395995812822
293,3,6,2,31,Dhruv Patel,7,0,0,middle,4.74,0.0,0.105,1.454,0.041,0.64,0.482,0,cut,deep_square_leg,0.39839,0.49720215964408987,0.49720215964408987
294,3,6,3,31,Dhruv Patel,7,0,0,middle,4.62,0.0,0.108,1.452,0.042,0.641,0.534,0,flick,long_on,0.42178499999999997,0.48588958569747637,0.48588958569747637
295,3,6,4,31,Dhruv Patel,7,0,0,middle,4.5,0.0,0.111,1.451,0.042,0.643,0.483,0,slog,square_leg_inside,0.39863125,0.4728008353428549,0.4728008353428549
296,3,6,5,31,Dhruv Patel,7,6,0,middle,5.27,0.0,0.113,1.45,0.042,0.794,0.534,0,drive,short_leg,0.7266375,0.5108763350414267,0.5108763350414267
297,3,6,6,31,Dhruv Patel,7,1,0,middle,5.29,0.0,0.116,1.449,0.042,0.645,0.485,0,on_drive,short_leg,0.51076875,0.5108601972852127,0.5108601972852127
298,3,7,1,31,Dhruv Patel,9,0,0,middle,5.16,0.0,0.119,1.486,0.038,0.646,0.41,0,hook,short_leg,0.36548,0.4890531676924308,0.4890531676924308
299,3,7,2,31,Dhruv Patel,9,1,0,middle,5.18,0.0,0.122,1.484,0.039,0.648,0.457,0,ramp,cover_point_inside,0.49792375,0.4903837550385662,0.4903837550385662
300,3,7,3,36,Ayaan Qureshi,9,3,0,middle,5.47,0.0,0.125,1.319,0.031,0.435,0.518,0,flick,long_off,0.6331725,0.5274981660322094,0.5274981660322094
302,3,7,4,31,Dhruv Patel,9,0,0,middle,5.48,0.0,0.128,1.482,0.039,0.65,0.53,0,lofted,silly_point,0.41935,0.47972869178278127,0.47972869178278127
303,3,7,5,31,Dhruv Patel,9,1,0,middle,5.49,0.0,0.13,1.481,0.039,0.651,0.443,0,cut,mid_on_inside,0.49139625,0.48147882551536403,0.48147882551536403
304,3,7,6,36,Ayaan Qureshi,9,1,0,middle,5.5,0.0,0.133,1.316,0.031,0.438,0.444,0,clip,silly_mid_wicket,0.5067575,0.5243870661273781,0.5243870661273781
305,3,8,1,36,Ayaan Qureshi,14,0,0,middle,5.39,0.0,0.136,1.315,0.031,0.44,0.44,0,slog,mid_off,0.3934375,0.5047446312082713,0.5047446312082713
306,3,8,2,36,Ayaan Qureshi,14,1,0,middle,5.4,0.0,0.139,1.313,0.031,0.441,0.502,0,upper_cut,fine_leg,0.5327200000000001,0.5089409365270305,0.5089409365270305
307,3,8,3,31,Dhruv Patel,14,0,0,middle,5.29,0.0,0.142,1.476,0.039,0.657,0.494,0,sweep,silly_point,0.40261500000000006,0.46964925168805943,0.46964925168805943
308,3,8,4,31,Dhruv Patel,14,0,0,middle,5.19,0.0,0.145,1.475,0.04,0.658,0.501,0,straight_drive,deep_square_leg,0.40570375000000003,0.46005742643485054,0.46005742643485054
